Word,Freq. Difference,Rel. Frequency - Passwords,Rel. Frequency - BNC,Freq. Sum,Abs. Freq. - Passwords,Abs. Freq. - BNC
implant,-1.30E-06,2.23E-07,1.52E-06,1.74E-06,9,152
andean,-1.30E-06,2.72E-07,1.57E-06,1.84E-06,11,157
savers,-1.30E-06,9.40E-07,2.24E-06,3.18E-06,38,224
durie,-1.30E-06,4.70E-07,1.77E-06,2.24E-06,19,177
lorrimer,-1.30E-06,0,1.30E-06,1.30E-06,0,130
grandstand,-1.30E-06,4.95E-08,1.35E-06,1.40E-06,2,135
sunlit,-1.30E-06,9.90E-08,1.40E-06,1.50E-06,4,140
enthused,-1.30E-06,1.48E-07,1.45E-06,1.60E-06,6,145
templeton,-1.30E-06,1.24E-06,2.54E-06,3.77E-06,50,254
magically,-1.30E-06,1.98E-07,1.50E-06,1.70E-06,8,150
reuters,-1.30E-06,2.47E-07,1.55E-06,1.80E-06,10,155
merrily,-1.30E-06,3.46E-07,1.65E-06,1.99E-06,14,165
britten,-1.30E-06,9.16E-07,2.22E-06,3.13E-06,37,222
stile,-1.30E-06,9.65E-07,2.27E-06,3.23E-06,39,227
nicest,-1.30E-06,4.45E-07,1.75E-06,2.19E-06,18,175
migraine,-1.30E-06,4.95E-07,1.80E-06,2.29E-06,20,180
transitory,-1.30E-06,2.47E-08,1.33E-06,1.35E-06,1,133
siblings,-1.30E-06,1.68E-06,2.99E-06,4.67E-06,68,299
geothermal,-1.30E-06,7.42E-08,1.38E-06,1.45E-06,3,138
axed,-1.30E-06,6.43E-07,1.95E-06,2.59E-06,26,195
timings,-1.30E-06,1.24E-07,1.43E-06,1.55E-06,5,143
stalwart,-1.31E-06,2.23E-07,1.53E-06,1.75E-06,9,153
brighten,-1.31E-06,2.72E-07,1.58E-06,1.85E-06,11,158
ledge,-1.31E-06,2.50E-06,3.81E-06,6.31E-06,101,381
resolute,-1.31E-06,4.70E-07,1.78E-06,2.25E-06,19,178
intolerant,-1.31E-06,0,1.31E-06,1.31E-06,0,131
smashing,-1.31E-06,3.79E-06,5.09E-06,8.88E-06,153,510
principled,-1.31E-06,4.95E-08,1.36E-06,1.41E-06,2,136
inlet,-1.31E-06,6.19E-07,1.93E-06,2.55E-06,25,193
flexed,-1.31E-06,9.90E-08,1.41E-06,1.51E-06,4,141
thermometer,-1.31E-06,1.48E-07,1.46E-06,1.61E-06,6,146
seekers,-1.31E-06,7.18E-07,2.03E-06,2.75E-06,29,203
agnew,-1.31E-06,8.66E-07,2.18E-06,3.04E-06,35,218
slugs,-1.31E-06,3.96E-07,1.71E-06,2.10E-06,16,171
warburg,-1.31E-06,2.47E-08,1.34E-06,1.36E-06,1,134
thermostat,-1.31E-06,7.42E-08,1.39E-06,1.46E-06,3,139
mingling,-1.31E-06,1.24E-07,1.44E-06,1.56E-06,5,144
multiples,-1.32E-06,1.73E-07,1.49E-06,1.66E-06,7,149
executor,-1.32E-06,2.23E-07,1.54E-06,1.76E-06,9,154
garter,-1.32E-06,3.22E-07,1.64E-06,1.96E-06,13,164
aitken,-1.32E-06,1.41E-06,2.73E-06,4.14E-06,57,273
shriek,-1.32E-06,4.21E-07,1.74E-06,2.16E-06,17,174
rectum,-1.32E-06,4.70E-07,1.79E-06,2.26E-06,19,179
p5,-1.32E-06,0,1.32E-06,1.32E-06,0,132
childlike,-1.32E-06,4.95E-08,1.37E-06,1.42E-06,2,137
depots,-1.32E-06,9.90E-08,1.42E-06,1.52E-06,4,142
briefs,-1.32E-06,1.48E-07,1.47E-06,1.62E-06,6,147
milosevic,-1.32E-06,1.98E-07,1.52E-06,1.72E-06,8,152
violate,-1.32E-06,2.97E-07,1.62E-06,1.92E-06,12,162
banding,-1.32E-06,3.46E-07,1.67E-06,2.01E-06,14,167
versailles,-1.32E-06,9.65E-07,2.29E-06,3.25E-06,39,229
genoa,-1.32E-06,5.44E-07,1.87E-06,2.41E-06,22,187
registrations,-1.32E-06,2.47E-08,1.35E-06,1.37E-06,1,135
cloaks,-1.32E-06,7.42E-08,1.40E-06,1.47E-06,3,140
muzzle,-1.32E-06,6.43E-07,1.97E-06,2.61E-06,26,197
cellulite,-1.32E-06,1.24E-07,1.45E-06,1.57E-06,5,145
bromley,-1.33E-06,1.26E-06,2.59E-06,3.85E-06,51,259
entourage,-1.33E-06,7.92E-07,2.12E-06,2.91E-06,32,212
memoir,-1.33E-06,3.22E-07,1.65E-06,1.97E-06,13,165
sabotage,-1.33E-06,1.41E-06,2.74E-06,4.15E-06,57,274
daffodils,-1.33E-06,9.90E-07,2.32E-06,3.31E-06,40,232
dh,-1.33E-06,0,1.33E-06,1.33E-06,0,133
fullest,-1.33E-06,1.09E-06,2.42E-06,3.51E-06,44,242
cameraman,-1.33E-06,5.69E-07,1.90E-06,2.47E-06,23,190
synapses,-1.33E-06,4.95E-08,1.38E-06,1.43E-06,2,138
lapping,-1.33E-06,9.90E-08,1.43E-06,1.53E-06,4,143
schoolboys,-1.33E-06,1.48E-07,1.48E-06,1.63E-06,6,148
mayonnaise,-1.33E-06,7.18E-07,2.05E-06,2.77E-06,29,205
mutants,-1.33E-06,2.47E-07,1.58E-06,1.83E-06,10,158
severance,-1.33E-06,2.97E-07,1.63E-06,1.93E-06,12,163
cigar,-1.33E-06,3.56E-06,4.89E-06,8.46E-06,144,490
flux,-1.33E-06,3.66E-06,4.99E-06,8.66E-06,148,500
trout,-1.33E-06,5.89E-06,7.22E-06,1.31E-05,238,723
sacrificial,-1.33E-06,2.47E-08,1.36E-06,1.38E-06,1,136
radiant,-1.33E-06,1.11E-06,2.45E-06,3.56E-06,45,245
mansions,-1.33E-06,7.42E-08,1.41E-06,1.48E-06,3,141
cowardly,-1.33E-06,1.24E-07,1.46E-06,1.58E-06,5,146
grilled,-1.34E-06,6.93E-07,2.03E-06,2.72E-06,28,203
skimming,-1.34E-06,1.73E-07,1.51E-06,1.68E-06,7,151
materialist,-1.34E-06,2.23E-07,1.56E-06,1.78E-06,9,156
screwdriver,-1.34E-06,8.41E-07,2.18E-06,3.02E-06,34,218
scarred,-1.34E-06,1.41E-06,2.75E-06,4.16E-06,57,275
mucus,-1.34E-06,9.40E-07,2.28E-06,3.22E-06,38,228
nozzle,-1.34E-06,4.70E-07,1.81E-06,2.28E-06,19,181
valence,-1.34E-06,5.20E-07,1.86E-06,2.38E-06,21,186
6a,-1.34E-06,0,1.34E-06,1.34E-06,0,134
analyzed,-1.34E-06,4.95E-08,1.39E-06,1.44E-06,2,139
skipping,-1.34E-06,6.68E-07,2.01E-06,2.68E-06,27,201
penance,-1.34E-06,1.48E-07,1.49E-06,1.64E-06,6,149
scares,-1.34E-06,1.98E-07,1.54E-06,1.74E-06,8,154
lessor,-1.34E-06,2.47E-07,1.59E-06,1.84E-06,10,159
physique,-1.34E-06,2.97E-07,1.64E-06,1.94E-06,12,164
botswana,-1.34E-06,8.66E-07,2.21E-06,3.07E-06,35,221
scratches,-1.34E-06,3.46E-07,1.69E-06,2.03E-06,14,169
hants,-1.34E-06,9.16E-07,2.26E-06,3.17E-06,37,226
pitching,-1.34E-06,3.96E-07,1.74E-06,2.13E-06,16,174
adjudicator,-1.34E-06,2.47E-08,1.37E-06,1.39E-06,1,137
triassic,-1.34E-06,7.42E-08,1.42E-06,1.49E-06,3,142
errand,-1.34E-06,1.24E-07,1.47E-06,1.59E-06,5,147
adriatic,-1.35E-06,1.73E-07,1.52E-06,1.69E-06,7,152
mcenroe,-1.35E-06,2.23E-07,1.57E-06,1.79E-06,9,157
scaffold,-1.35E-06,3.22E-07,1.67E-06,1.99E-06,13,167
mediocre,-1.35E-06,4.21E-07,1.77E-06,2.19E-06,17,177
irregularly,-1.35E-06,0,1.35E-06,1.35E-06,0,135
tactile,-1.35E-06,4.95E-08,1.40E-06,1.45E-06,2,140
poachers,-1.35E-06,9.90E-08,1.45E-06,1.55E-06,4,145
chatterton,-1.35E-06,2.47E-07,1.60E-06,1.85E-06,10,160
smooth,-1.35E-06,3.03E-05,3.16E-05,6.19E-05,1224,3167
heave,-1.35E-06,8.17E-07,2.17E-06,2.98E-06,33,217
frere,-1.35E-06,3.46E-07,1.70E-06,2.04E-06,14,170
ellesmere,-1.35E-06,3.96E-07,1.75E-06,2.14E-06,16,175
gluten,-1.35E-06,4.45E-07,1.80E-06,2.24E-06,18,180
soundtrack,-1.35E-06,4.95E-07,1.85E-06,2.34E-06,20,185
fragility,-1.35E-06,2.47E-08,1.38E-06,1.40E-06,1,138
watertight,-1.35E-06,7.42E-08,1.43E-06,1.50E-06,3,143
barium,-1.36E-06,1.73E-07,1.53E-06,1.70E-06,7,153
damascus,-1.36E-06,1.26E-06,2.62E-06,3.88E-06,51,262
slowness,-1.36E-06,2.23E-07,1.58E-06,1.80E-06,9,158
powders,-1.36E-06,2.72E-07,1.63E-06,1.90E-06,11,163
stack,-1.36E-06,5.72E-06,7.07E-06,1.28E-05,231,708
swallows,-1.36E-06,9.90E-07,2.35E-06,3.34E-06,40,235
almonds,-1.36E-06,1.04E-06,2.40E-06,3.44E-06,42,240
stratified,-1.36E-06,0,1.36E-06,1.36E-06,0,136
attenuated,-1.36E-06,4.95E-08,1.41E-06,1.46E-06,2,141
vantage,-1.36E-06,1.14E-06,2.50E-06,3.64E-06,46,250
breeder,-1.36E-06,6.19E-07,1.98E-06,2.60E-06,25,198
endurance,-1.36E-06,1.71E-06,3.07E-06,4.77E-06,69,307
roadworks,-1.36E-06,9.90E-08,1.46E-06,1.56E-06,4,146
repose,-1.36E-06,1.48E-07,1.51E-06,1.66E-06,6,151
elated,-1.36E-06,1.98E-07,1.56E-06,1.76E-06,8,156
thundering,-1.36E-06,2.47E-07,1.61E-06,1.86E-06,10,161
hedgehogs,-1.36E-06,2.97E-07,1.66E-06,1.96E-06,12,166
unreadable,-1.36E-06,2.47E-08,1.39E-06,1.41E-06,1,139
elucidate,-1.36E-06,7.42E-08,1.44E-06,1.51E-06,3,144
mutant,-1.36E-06,3.86E-06,5.22E-06,9.08E-06,156,523
devore,-1.36E-06,6.43E-07,2.01E-06,2.65E-06,26,201
quayside,-1.36E-06,1.24E-07,1.49E-06,1.61E-06,5,149
neath,-1.36E-06,1.21E-06,2.58E-06,3.79E-06,49,258
wedges,-1.37E-06,1.73E-07,1.54E-06,1.71E-06,7,154
prodigious,-1.37E-06,3.22E-07,1.69E-06,2.01E-06,13,169
monies,-1.37E-06,2.55E-06,3.92E-06,6.46E-06,103,392
selector,-1.37E-06,4.21E-07,1.79E-06,2.21E-06,17,179
musical,-1.37E-06,2.89E-05,3.03E-05,5.93E-05,1170,3035
a2,-1.37E-06,0,1.37E-06,1.37E-06,0,137
evaporate,-1.37E-06,4.95E-08,1.42E-06,1.47E-06,2,142
enact,-1.37E-06,9.90E-08,1.47E-06,1.57E-06,4,147
brewed,-1.37E-06,1.98E-07,1.57E-06,1.77E-06,8,157
prostate,-1.37E-06,2.47E-07,1.62E-06,1.87E-06,10,162
puberty,-1.37E-06,2.97E-07,1.67E-06,1.97E-06,12,167
romantic,-1.37E-06,1.91E-05,2.05E-05,3.96E-05,773,2052
roast,-1.37E-06,4.13E-06,5.50E-06,9.64E-06,167,551
voicing,-1.37E-06,2.47E-08,1.40E-06,1.42E-06,1,140
concourse,-1.37E-06,7.42E-08,1.45E-06,1.52E-06,3,145
plumes,-1.37E-06,1.24E-07,1.50E-06,1.62E-06,5,150
spur,-1.38E-06,3.44E-06,4.81E-06,8.25E-06,139,482
tendon,-1.38E-06,2.72E-07,1.65E-06,1.92E-06,11,165
manifold,-1.38E-06,3.22E-07,1.70E-06,2.02E-06,13,170
thrift,-1.38E-06,4.70E-07,1.85E-06,2.32E-06,19,185
wielded,-1.38E-06,0,1.38E-06,1.38E-06,0,138
canons,-1.38E-06,1.09E-06,2.47E-06,3.56E-06,44,247
starkly,-1.38E-06,4.95E-08,1.43E-06,1.48E-06,2,143
reptiles,-1.38E-06,1.71E-06,3.09E-06,4.79E-06,69,309
trotting,-1.38E-06,9.90E-08,1.48E-06,1.58E-06,4,148
ecosystem,-1.38E-06,1.48E-07,1.53E-06,1.68E-06,6,153
greetings,-1.38E-06,1.81E-06,3.19E-06,4.99E-06,73,319
unworthy,-1.38E-06,2.97E-07,1.68E-06,1.98E-06,12,168
tablecloth,-1.38E-06,3.96E-07,1.78E-06,2.17E-06,16,178
arafat,-1.38E-06,1.48E-06,2.87E-06,4.35E-06,60,287
grocery,-1.38E-06,5.44E-07,1.93E-06,2.47E-06,22,193
confiscation,-1.38E-06,2.47E-08,1.41E-06,1.43E-06,1,141
djibouti,-1.38E-06,5.94E-07,1.98E-06,2.57E-06,24,198
oiled,-1.38E-06,7.42E-08,1.46E-06,1.53E-06,3,146
thesaurus,-1.38E-06,6.43E-07,2.03E-06,2.67E-06,26,203
yemen,-1.38E-06,1.73E-06,3.12E-06,4.85E-06,70,312
strangest,-1.38E-06,1.24E-07,1.51E-06,1.63E-06,5,151
fixes,-1.39E-06,1.73E-07,1.56E-06,1.73E-06,7,156
graphite,-1.39E-06,7.42E-07,2.13E-06,2.87E-06,30,213
tenets,-1.39E-06,2.23E-07,1.61E-06,1.83E-06,9,161
dempster,-1.39E-06,7.92E-07,2.18E-06,2.97E-06,32,218
causeway,-1.39E-06,3.71E-07,1.76E-06,2.13E-06,15,176
frederica,-1.39E-06,5.20E-07,1.91E-06,2.43E-06,21,191
nd,-1.39E-06,0,1.39E-06,1.39E-06,0,139
finality,-1.39E-06,4.95E-08,1.44E-06,1.49E-06,2,144
boisterous,-1.39E-06,9.90E-08,1.49E-06,1.59E-06,4,149
fairclough,-1.39E-06,1.98E-07,1.59E-06,1.79E-06,8,159
rafters,-1.39E-06,2.47E-07,1.64E-06,1.89E-06,10,164
canadians,-1.39E-06,2.97E-07,1.69E-06,1.99E-06,12,169
magnetism,-1.39E-06,3.46E-07,1.74E-06,2.08E-06,14,174
gunpowder,-1.39E-06,3.96E-07,1.79E-06,2.18E-06,16,179
bravery,-1.39E-06,1.48E-06,2.88E-06,4.36E-06,60,288
mayhew,-1.39E-06,9.65E-07,2.36E-06,3.32E-06,39,236
borderline,-1.39E-06,4.95E-07,1.89E-06,2.38E-06,20,189
salted,-1.39E-06,5.44E-07,1.94E-06,2.48E-06,22,194
resin,-1.39E-06,1.63E-06,3.03E-06,4.66E-06,66,303
positional,-1.39E-06,2.47E-08,1.42E-06,1.44E-06,1,142
primed,-1.39E-06,7.42E-08,1.47E-06,1.54E-06,3,147
springboard,-1.39E-06,1.24E-07,1.52E-06,1.64E-06,5,152
creators,-1.40E-06,2.23E-07,1.62E-06,1.84E-06,9,162
quigley,-1.40E-06,2.45E-06,3.85E-06,6.30E-06,99,385
plywood,-1.40E-06,3.22E-07,1.72E-06,2.04E-06,13,172
salmonella,-1.40E-06,4.70E-07,1.87E-06,2.34E-06,19,187
dresser,-1.40E-06,1.56E-06,2.96E-06,4.52E-06,63,296
manure,-1.40E-06,1.61E-06,3.01E-06,4.62E-06,65,301
interprets,-1.40E-06,0,1.40E-06,1.40E-06,0,140
strikers,-1.40E-06,2.70E-06,4.10E-06,6.79E-06,109,410
sidings,-1.40E-06,4.95E-08,1.45E-06,1.50E-06,2,145
smoothness,-1.40E-06,9.90E-08,1.50E-06,1.60E-06,4,150
enticing,-1.40E-06,1.48E-07,1.55E-06,1.70E-06,6,155
zipped,-1.40E-06,1.98E-07,1.60E-06,1.80E-06,8,160
pedals,-1.40E-06,2.47E-07,1.65E-06,1.90E-06,10,165
endings,-1.40E-06,2.97E-07,1.70E-06,2.00E-06,12,170
modesty,-1.40E-06,1.53E-06,2.94E-06,4.47E-06,62,294
crowning,-1.40E-06,2.47E-08,1.43E-06,1.45E-06,1,143
rooting,-1.40E-06,7.42E-08,1.48E-06,1.55E-06,3,148
jeweller,-1.40E-06,1.24E-07,1.53E-06,1.65E-06,5,153
dalziel,-1.41E-06,7.42E-07,2.15E-06,2.89E-06,30,215
streamline,-1.41E-06,2.72E-07,1.68E-06,1.95E-06,11,168
octave,-1.41E-06,8.91E-07,2.30E-06,3.19E-06,36,230
proactive,-1.41E-06,4.21E-07,1.83E-06,2.25E-06,17,183
pits,-1.41E-06,7.94E-06,9.35E-06,1.73E-05,321,936
imperfect,-1.41E-06,2.13E-06,3.54E-06,5.66E-06,86,354
3,-1.41E-06,0,1.41E-06,1.41E-06,0,141
preposterous,-1.41E-06,4.95E-08,1.46E-06,1.51E-06,2,146
suffix,-1.41E-06,9.90E-08,1.51E-06,1.61E-06,4,151
chanted,-1.41E-06,1.48E-07,1.56E-06,1.71E-06,6,156
quakers,-1.41E-06,1.29E-06,2.70E-06,3.98E-06,52,270
sacrament,-1.41E-06,7.67E-07,2.18E-06,2.94E-06,31,218
sperm,-1.41E-06,2.94E-06,4.36E-06,7.30E-06,119,436
harrow,-1.41E-06,1.39E-06,2.80E-06,4.18E-06,56,280
fanatics,-1.41E-06,3.96E-07,1.81E-06,2.20E-06,16,181
jurors,-1.41E-06,2.47E-08,1.44E-06,1.46E-06,1,144
propeller,-1.41E-06,7.42E-08,1.49E-06,1.56E-06,3,149
plinth,-1.41E-06,1.24E-07,1.54E-06,1.66E-06,5,154
plastics,-1.42E-06,3.17E-06,4.59E-06,7.75E-06,128,459
pg,-1.42E-06,0,1.42E-06,1.42E-06,0,142
floodlit,-1.42E-06,4.95E-08,1.47E-06,1.52E-06,2,147
hijacked,-1.42E-06,9.90E-08,1.52E-06,1.62E-06,4,152
flooring,-1.42E-06,6.68E-07,2.09E-06,2.76E-06,27,209
validate,-1.42E-06,1.48E-07,1.57E-06,1.72E-06,6,157
spoil,-1.42E-06,5.02E-06,6.44E-06,1.15E-05,203,645
forgiving,-1.42E-06,1.98E-07,1.62E-06,1.82E-06,8,162
encyclopaedia,-1.42E-06,2.47E-07,1.67E-06,1.92E-06,10,167
astray,-1.42E-06,2.97E-07,1.72E-06,2.02E-06,12,172
lochs,-1.42E-06,4.45E-07,1.87E-06,2.31E-06,18,187
strengthens,-1.42E-06,2.47E-08,1.45E-06,1.47E-06,1,145
frontage,-1.42E-06,7.42E-08,1.50E-06,1.57E-06,3,150
whales,-1.43E-06,6.09E-06,7.51E-06,1.36E-05,246,752
idiom,-1.43E-06,1.26E-06,2.69E-06,3.95E-06,51,269
wipers,-1.43E-06,2.23E-07,1.65E-06,1.87E-06,9,165
mortals,-1.43E-06,3.22E-07,1.75E-06,2.07E-06,13,175
roadway,-1.43E-06,3.71E-07,1.80E-06,2.17E-06,15,180
orbital,-1.43E-06,9.40E-07,2.37E-06,3.31E-06,38,237
philippa,-1.43E-06,3.17E-06,4.60E-06,7.76E-06,128,460
3m,-1.43E-06,0,1.43E-06,1.43E-06,0,143
stratum,-1.43E-06,4.95E-08,1.48E-06,1.53E-06,2,148
gainsborough,-1.43E-06,9.90E-08,1.53E-06,1.63E-06,4,153
defying,-1.43E-06,1.48E-07,1.58E-06,1.73E-06,6,158
levies,-1.43E-06,2.47E-07,1.68E-06,1.93E-06,10,168
edifice,-1.43E-06,2.97E-07,1.73E-06,2.03E-06,12,173
pots,-1.43E-06,8.44E-06,9.87E-06,1.83E-05,341,988
mackintosh,-1.43E-06,4.45E-07,1.88E-06,2.32E-06,18,188
shocks,-1.43E-06,2.10E-06,3.54E-06,5.64E-06,85,354
tinted,-1.43E-06,4.95E-07,1.93E-06,2.42E-06,20,193
merton,-1.43E-06,1.58E-06,3.02E-06,4.60E-06,64,302
sleeps,-1.43E-06,1.06E-06,2.50E-06,3.56E-06,43,250
defiant,-1.43E-06,2.15E-06,3.59E-06,5.74E-06,87,359
perturbed,-1.43E-06,2.47E-08,1.46E-06,1.48E-06,1,146
cromwell,-1.43E-06,2.77E-06,4.21E-06,6.98E-06,112,421
palate,-1.43E-06,1.24E-07,1.56E-06,1.68E-06,5,156
summits,-1.44E-06,1.73E-07,1.61E-06,1.78E-06,7,161
shrimps,-1.44E-06,3.71E-07,1.81E-06,2.18E-06,15,181
prawns,-1.44E-06,9.90E-07,2.43E-06,3.42E-06,40,243
mb,-1.44E-06,0,1.44E-06,1.44E-06,0,144
recur,-1.44E-06,5.69E-07,2.01E-06,2.58E-06,23,201
earner,-1.44E-06,4.95E-08,1.49E-06,1.54E-06,2,149
sandinista,-1.44E-06,9.90E-08,1.54E-06,1.64E-06,4,154
aborted,-1.44E-06,1.48E-07,1.59E-06,1.74E-06,6,159
persians,-1.44E-06,2.47E-07,1.69E-06,1.94E-06,10,169
bachelor,-1.44E-06,2.94E-06,4.39E-06,7.33E-06,119,439
mediator,-1.44E-06,3.96E-07,1.84E-06,2.23E-06,16,184
yoghurt,-1.44E-06,1.48E-06,2.93E-06,4.41E-06,60,293
heartily,-1.44E-06,4.95E-07,1.94E-06,2.43E-06,20,194
tethered,-1.44E-06,2.47E-08,1.47E-06,1.49E-06,1,147
smugglers,-1.44E-06,1.24E-07,1.57E-06,1.69E-06,5,157
barbican,-1.45E-06,1.73E-07,1.62E-06,1.79E-06,7,162
tropics,-1.45E-06,7.42E-07,2.19E-06,2.93E-06,30,219
wickedness,-1.45E-06,2.23E-07,1.67E-06,1.89E-06,9,167
uzbekistan,-1.45E-06,3.22E-07,1.77E-06,2.09E-06,13,177
wreath,-1.45E-06,3.71E-07,1.82E-06,2.19E-06,15,182
overs,-1.45E-06,4.16E-06,5.60E-06,9.76E-06,168,561
battlefield,-1.45E-06,2.03E-06,3.48E-06,5.51E-06,82,348
encroachment,-1.45E-06,0,1.45E-06,1.45E-06,0,145
pelvis,-1.45E-06,5.69E-07,2.02E-06,2.59E-06,23,202
nurturing,-1.45E-06,4.95E-08,1.50E-06,1.55E-06,2,150
octagonal,-1.45E-06,9.90E-08,1.55E-06,1.65E-06,4,155
beauties,-1.45E-06,6.68E-07,2.12E-06,2.79E-06,27,212
germanic,-1.45E-06,1.48E-07,1.60E-06,1.75E-06,6,160
gracious,-1.45E-06,2.89E-06,4.35E-06,7.24E-06,117,435
voyages,-1.45E-06,2.47E-07,1.70E-06,1.95E-06,10,170
executioner,-1.45E-06,2.97E-07,1.75E-06,2.05E-06,12,175
dashing,-1.45E-06,1.44E-06,2.89E-06,4.32E-06,58,289
babur,-1.45E-06,4.95E-07,1.95E-06,2.44E-06,20,195
regrets,-1.45E-06,1.63E-06,3.09E-06,4.72E-06,66,309
sourly,-1.45E-06,2.47E-08,1.48E-06,1.50E-06,1,148
inflow,-1.45E-06,7.42E-08,1.53E-06,1.60E-06,3,153
undress,-1.45E-06,1.24E-07,1.58E-06,1.70E-06,5,158
hinduism,-1.46E-06,1.73E-07,1.63E-06,1.80E-06,7,163
sweaters,-1.46E-06,2.23E-07,1.68E-06,1.90E-06,9,168
circus,-1.46E-06,6.14E-06,7.59E-06,1.37E-05,248,760
meters,-1.46E-06,7.92E-07,2.25E-06,3.04E-06,32,225
grooming,-1.46E-06,2.72E-07,1.73E-06,2.00E-06,11,173
sixpence,-1.46E-06,1.36E-06,2.82E-06,4.18E-06,55,282
warheads,-1.46E-06,4.21E-07,1.88E-06,2.30E-06,17,188
159,-1.46E-06,0,1.46E-06,1.46E-06,0,146
bridegroom,-1.46E-06,4.95E-08,1.51E-06,1.56E-06,2,151
grids,-1.46E-06,9.90E-08,1.56E-06,1.66E-06,4,156
pristine,-1.46E-06,6.68E-07,2.13E-06,2.80E-06,27,213
spacecraft,-1.46E-06,1.48E-07,1.61E-06,1.76E-06,6,161
mended,-1.46E-06,2.47E-07,1.71E-06,1.96E-06,10,171
hazard,-1.46E-06,7.25E-06,8.71E-06,1.60E-05,293,872
rustle,-1.46E-06,2.97E-07,1.76E-06,2.06E-06,12,176
sieve,-1.46E-06,3.96E-07,1.86E-06,2.25E-06,16,186
glassy,-1.46E-06,4.45E-07,1.91E-06,2.35E-06,18,191
melodies,-1.46E-06,5.44E-07,2.01E-06,2.55E-06,22,201
seizures,-1.46E-06,2.47E-08,1.49E-06,1.51E-06,1,149
malaise,-1.46E-06,7.42E-08,1.54E-06,1.61E-06,3,154
forfeit,-1.46E-06,1.24E-07,1.59E-06,1.71E-06,5,159
perks,-1.46E-06,1.21E-06,2.68E-06,3.89E-06,49,268
waterfront,-1.46E-06,6.93E-07,2.16E-06,2.85E-06,28,216
clasp,-1.47E-06,2.23E-07,1.69E-06,1.91E-06,9,169
lukewarm,-1.47E-06,2.72E-07,1.74E-06,2.01E-06,11,174
foundry,-1.47E-06,3.71E-07,1.84E-06,2.21E-06,15,184
fruits,-1.47E-06,8.51E-06,9.98E-06,1.85E-05,344,999
2m,-1.47E-06,0,1.47E-06,1.47E-06,0,147
migrated,-1.47E-06,4.95E-08,1.52E-06,1.57E-06,2,152
turf,-1.47E-06,4.35E-06,5.82E-06,1.02E-05,176,583
burmese,-1.47E-06,6.19E-07,2.09E-06,2.71E-06,25,209
cabaret,-1.47E-06,1.71E-06,3.18E-06,4.88E-06,69,318
celibacy,-1.47E-06,9.90E-08,1.57E-06,1.67E-06,4,157
stacking,-1.47E-06,1.48E-07,1.62E-06,1.77E-06,6,162
sheath,-1.47E-06,1.98E-07,1.67E-06,1.87E-06,8,167
milburn,-1.47E-06,1.44E-06,2.91E-06,4.34E-06,58,291
fenced,-1.47E-06,2.47E-08,1.50E-06,1.52E-06,1,150
uniting,-1.47E-06,7.42E-08,1.55E-06,1.62E-06,3,155
skinned,-1.47E-06,1.24E-07,1.60E-06,1.72E-06,5,160
scarman,-1.48E-06,1.73E-07,1.65E-06,1.82E-06,7,165
adjutant,-1.48E-06,2.72E-07,1.75E-06,2.02E-06,11,175
headphones,-1.48E-06,8.41E-07,2.32E-06,3.16E-06,34,232
cv,-1.48E-06,0,1.48E-06,1.48E-06,0,148
spans,-1.48E-06,5.69E-07,2.05E-06,2.62E-06,23,205
affiliate,-1.48E-06,4.95E-08,1.53E-06,1.58E-06,2,153
memoranda,-1.48E-06,9.90E-08,1.58E-06,1.68E-06,4,158
royalist,-1.48E-06,1.98E-07,1.68E-06,1.88E-06,8,168
weeding,-1.48E-06,2.47E-07,1.73E-06,1.98E-06,10,173
witney,-1.48E-06,9.16E-07,2.40E-06,3.31E-06,37,240
alert,-1.48E-06,1.45E-05,1.60E-05,3.05E-05,586,1600
tapering,-1.48E-06,2.47E-08,1.51E-06,1.53E-06,1,151
nods,-1.48E-06,5.94E-07,2.08E-06,2.67E-06,24,208
defuse,-1.48E-06,7.42E-08,1.56E-06,1.63E-06,3,156
legacies,-1.48E-06,1.24E-07,1.61E-06,1.73E-06,5,161
widower,-1.49E-06,1.73E-07,1.66E-06,1.83E-06,7,166
genres,-1.49E-06,2.23E-07,1.71E-06,1.93E-06,9,171
spasm,-1.49E-06,4.21E-07,1.91E-06,2.33E-06,17,191
bonfire,-1.49E-06,1.51E-06,3.00E-06,4.51E-06,61,300
anterior,-1.49E-06,5.20E-07,2.01E-06,2.53E-06,21,201
2p,-1.49E-06,0,1.49E-06,1.49E-06,0,149
outbursts,-1.49E-06,4.95E-08,1.54E-06,1.59E-06,2,154
horseback,-1.49E-06,6.19E-07,2.11E-06,2.73E-06,25,211
milieu,-1.49E-06,9.90E-08,1.59E-06,1.69E-06,4,159
reside,-1.49E-06,1.19E-06,2.68E-06,3.86E-06,48,268
savoury,-1.49E-06,1.48E-07,1.64E-06,1.79E-06,6,164
cloned,-1.49E-06,2.47E-07,1.74E-06,1.99E-06,10,174
mindful,-1.49E-06,2.97E-07,1.79E-06,2.09E-06,12,179
incense,-1.49E-06,3.46E-07,1.84E-06,2.18E-06,14,184
truncated,-1.49E-06,2.47E-08,1.52E-06,1.54E-06,1,152
foreword,-1.49E-06,7.42E-08,1.57E-06,1.64E-06,3,157
marseilles,-1.49E-06,1.24E-07,1.62E-06,1.74E-06,5,162
stoves,-1.50E-06,1.73E-07,1.67E-06,1.84E-06,7,167
